student_id,math_pct,english_pct,science_pct
S_0103,62.501913543837226,52.40419863993928,88.04952316367996
S_0104,78.14548418934478,56.716826271982,17.600642553315463
S_0105,66.49153299319609,74.78238907790302,62.51975561933187
S_0106,67.05860183984593,78.51941314805822,91.52843761671285
S_0107,76.14528015619824,80.81681577562709,57.708755190511994
S_0108,61.04509617368602,71.37841807924497,99.72451696765302
S_0109,92.39504656664805,100.0,94.71002276781971
S_0110,67.59804790603094,72.26528929480999,59.555647109705674
S_0111,79.27540849389497,72.23056617476733,58.94305665716558
S_0112,91.83400718885947,65.43615997423348,49.755094837619566
S_0113,85.47480661862762,76.48688179825285,56.66730382645164
S_0114,48.86621345964213,82.3795347845613,45.81339684495953
S_0115,76.67343842514826,89.44293665440152,75.7186012477941
S_0116,82.7607909169097,57.12858882671738,41.7911631197642
S_0117,83.37794533241123,72.0480559397316,78.867194291424
S_0118,53.30057748828053,80.36044332970972,79.30541654420448
S_0119,60.14447144474014,82.04469041513443,38.09832070668939
S_0120,84.91837353612432,75.07858389365447,95.89673491391011
S_0121,58.57359443976031,81.50908763438522,77.244967299474
S_0122,65.50455915003529,65.2924332848904,81.49456438600764
S_0123,93.63813714252954,93.69486518782028,54.344026372230104
S_0124,69.28301124422815,86.91153723575316,79.20282413251613
S_0125,59.09838793249236,58.86086655521793,88.27508209499717
S_0126,56.83573964705642,62.098763422598935,66.2250488179158
S_0127,74.99078994377781,62.436938998717125,100.0
S_0128,50.00277987284187,83.13563965075835,68.79316342843288
S_0129,66.28996054155373,59.583266802990394,88.53414440814454
S_0130,74.99845802485032,71.02770798950303,73.2741585306558
S_0131,89.48724730821502,80.45645275700129,78.53938759142362
S_0132,80.01322120554994,74.20600878544279,37.916019182574104
S_0133,59.28902323026732,78.10665018855246,74.67896728787653
S_0134,87.67628976345581,62.210367463814904,54.77044817736921
S_0135,65.50727443678784,82.13825248076694,52.76483049600162
S_0136,51.46445466925886,67.64145729028805,99.39385732038761
S_0137,67.41937961101792,71.1045639072247,64.15213553487771
S_0138,91.57253801718552,77.85278073487183,49.94056704244106
S_0139,72.47860075097388,76.23693865837018,61.53563069404026
S_0140,70.18782796494679,75.28776022818711,44.591895879405556
S_0141,94.5581746705428,65.99247813627893,93.80992042753286
S_0142,48.52967729418359,71.4054070656097,55.47774660500273
S_0143,50.71601328920842,75.02620309004443,77.52739881098604
S_0144,45.762302935497516,58.49897720199498,92.40992085578586
S_0145,75.58972279720082,69.44960440423945,58.99725173813487
S_0146,72.49739690672686,79.65215854839415,77.57640378091014
S_0147,93.14104550919664,59.67076075385589,49.458451011720264
S_0148,73.65212615705155,88.87897981913088,100.0
S_0149,63.93764260781046,90.23535915119811,84.8548424230992
S_0150,70.0269230931716,60.05819308847897,64.5330841023055
S_0151,71.76561127691437,91.29143559660167,54.08899284399865
S_0152,44.923580900077496,73.27702093545439,65.94806204888673
S_0153,100.0,80.02217470988465,61.880292997672655
S_0154,77.79806527152867,69.04018737446104,100.0
S_0155,73.15012462033883,86.07653792672114,45.94037500013176
S_0156,79.2274597641787,79.87312822618401,70.42642561922366
S_0157,80.64116470879908,65.23016092082875,67.66991480059322
S_0158,67.89169771746353,61.01757600041654,65.88661459379234
S_0159,60.53138295638949,57.47637077748933,66.04490021110983
S_0160,78.99176029482555,77.25530131719307,65.9107254178313
S_0161,75.78566260797179,81.86965694135682,83.71518919397779
S_0162,57.85164851365888,82.8115881453533,78.96172003686384
S_0163,91.28553417050895,73.58422686471147,75.54040900471016
S_0164,74.40028054484475,61.116042532027635,13.38819148138516
S_0165,80.94729043401446,66.8151024237146,73.39630773493695
S_0166,90.87881331519878,88.82818366754312,38.19849151693852
S_0167,70.32833231747252,69.18445722479902,79.63376293644485
S_0168,74.75428010476173,76.72101156817772,94.54095261626927
S_0169,82.15040857759175,62.09219419710135,51.32769597340609
S_0170,59.12708374299922,79.03899654550843,63.28794699783128
S_0171,70.81077494269002,69.50778525985106,57.211597309046056
S_0172,71.88322879976724,87.56055256530917,90.23777196362241
S_0173,55.659121724749085,84.28269247448176,69.71050193489731
S_0174,100.0,69.0515286411012,99.109928850194
S_0175,48.89059834761396,73.48003167182804,75.44757565305298
S_0176,50.52844144469263,68.38660511951245,72.36410325144475
S_0177,89.71339863555369,57.96680164145988,69.22772208685106
S_0178,80.69899376194813,64.7106908454334,82.72385778663207
S_0179,54.61052773778833,77.37860793264984,36.72164843158382
S_0180,79.10933522652539,78.90311397875499,69.53619119936918
S_0181,92.01775667495964,76.78257484311166,66.73916401289664
S_0182,69.54605413604521,71.37920335249638,81.05753888883979
S_0183,100.0,86.19679926865183,64.62137109426733
S_0184,44.139072836979466,75.76250285473125,49.30278018507194
S_0185,80.40735180788653,83.43904593715136,68.13231214855459
S_0186,87.49792504331505,53.71469841356978,48.50887048036982
S_0187,83.3701585240787,27.93119698057989,33.345280173425266
S_0188,66.93466410031527,78.40545633405696,81.08820466673887
S_0189,65.64337776983275,57.902812155342126,78.42310830850407
S_0190,76.66217756630886,72.45057956744333,76.40763699188435
S_0191,82.23631729978104,71.37483550770473,91.4527115950246
S_0192,79.03710154423545,94.04880722898645,56.029425974529346
S_0193,85.60086836190084,79.79995863532328,42.23994543011741
S_0194,54.71695064399897,76.99030832158407,66.73946401745519
S_0195,66.58343531314549,85.04389385560408,61.74499460529361
S_0196,55.899761018143685,79.42197104206846,52.83867709813877
S_0197,64.20830835870788,69.5078760841388,66.56271523721968
S_0198,85.22831337721458,87.85771116305472,56.99110736831747
S_0199,71.61975881087844,61.68299846534071,34.95190489957704
S_0200,100.0,78.87896625040274,60.05881956571231
S_0201,72.90109550784575,56.42916247036427,47.545246999330566
S_0202,70.89537820869604,77.44732629019194,72.16966528899661
S_0203,71.59274379160324,77.31587570127515,56.19137435166821
S_0204,60.43286960710096,95.11745954297595,88.00936653453893
S_0205,69.1324508143361,56.22031327869865,96.86958921082159
S_0206,86.91682040667469,67.78935388975425,80.22886471421431
S_0207,71.70956002191659,84.87218911888972,40.08152872430024
S_0208,58.09810405174793,79.0238070767677,95.09352797982271
S_0209,56.12373069282047,77.16366061605004,96.36296810672776
S_0210,63.24697162501235,63.52637156449753,68.33822920354294
S_0211,71.10795151616321,67.91017982290285,91.81267088603957
S_0212,87.90379803214392,89.94049209867907,58.06984751515979
S_0213,49.89267037950345,74.38188967495286,34.40757317270739
S_0214,65.20260583166866,79.50431635373369,54.314880104811316
S_0215,72.16465029152619,73.61774005468226,99.1274155888056
S_0216,42.494413485558475,60.802973817002815,41.160561374993485
S_0217,57.49602575550391,86.20572511289996,67.9913830747669
S_0218,59.80167190395721,81.03878861438996,68.61459008012382
S_0219,58.06044439224252,100.0,58.766463608579386
S_0220,72.87834317532472,62.81302344419346,60.01661120293193
S_0221,67.59160585747304,84.87087505440577,69.30048441625165
S_0222,61.67070846098446,59.261472407555985,57.88107784517491
S_0223,76.41943939828953,76.88815881207694,42.40294705097724
S_0224,95.84612076469375,86.71807906875797,71.87057497298221
S_0225,94.58884775112628,50.134378606842155,87.32059848400951
S_0226,41.15842341906495,72.5408103091007,83.65230533576158
S_0227,78.65608275752709,68.24148319148856,53.424761586983394
S_0228,67.32965064904242,66.57651242045854,45.47789752320184
S_0229,72.32733014298034,79.62255182711225,62.88461812121398
S_0230,64.02575449686177,88.44822847707114,96.22024717632195
S_0231,71.76382944830803,73.40065541725014,79.62076542127183
S_0232,72.27111094108028,77.46583713072023,80.6713641822962
S_0233,61.315723639766155,76.37170503671098,84.0174251321389
S_0234,56.55448678262229,75.02164207627698,75.57379812533455
S_0235,63.26956476070774,61.927888347454726,70.17095385704441
S_0236,73.51388896685148,88.30133522067472,79.92152413966342
S_0237,78.98494512526396,78.54234441790604,58.16901012407565
S_0238,82.8002346601022,79.73857788003093,42.53966579540622
S_0239,62.587149653996306,65.32188445169301,81.01394482323782
S_0240,74.25766850954105,69.48935522412911,90.27928590348606
S_0241,84.43753887929948,72.88638962747066,47.87182509159143
S_0242,87.48392342716193,56.59050367861378,82.7945866834862
S_0243,69.11750718802718,54.74358809762786,98.25378284098741
S_0244,66.68602412590582,67.79102483233719,67.95956836837182
S_0245,72.86686350754589,81.27024919730869,53.275960674648566
S_0246,52.754387906538916,67.16235132084071,70.2143361234816
S_0247,67.09585733446738,62.77433762891144,58.090388572387376
S_0248,81.16879597709695,65.22377216114796,56.89885802078477
S_0249,79.62920694165551,69.53589092225624,75.79731321088776
S_0250,65.94598593454167,70.75369244615875,39.13286944946189
S_0251,73.2657730163075,100.0,42.00927939513991
S_0252,57.630244895639684,87.65544754184782,68.34723584673097
S_0253,80.55238222337537,87.29728934738074,67.59844629957624
S_0254,68.83267845795291,89.02296437128058,74.18398238671885
S_0255,65.86072822455793,63.01414956799141,100.0
S_0256,64.5741424585992,60.33162462015313,69.88125264936478
S_0257,69.05659199650212,61.71755650159132,78.7670987060263
S_0258,63.28183532602062,91.01407360005405,50.44040715893663
S_0259,79.87214554003845,68.43369853341011,81.82287794329767
S_0260,64.07074677975729,59.98372581312856,58.524964428007806
S_0261,93.89446144041072,69.82804559736225,69.28557498645966
S_0262,91.97815755222071,72.13673361942448,66.0407247487551
S_0263,56.62684765218243,78.22095928433474,86.59353622845256
S_0264,71.0455640414392,78.01141224854452,44.42042202125001
S_0265,60.24015067995708,65.0618332335179,26.90170457692929
S_0266,65.10028655217083,83.22787671016454,64.15821145241736
S_0267,100.0,67.3296775949981,76.43356262429224
S_0268,65.38642874326301,73.12468395953948,70.740848764535
S_0269,75.40339055616143,83.24128884604026,90.1796762734504
S_0270,78.11981941012418,67.2981431526679,75.87270813523403
S_0271,54.99055941275139,68.16778291702634,57.85073002652252
S_0272,57.17356788386193,82.10001659631757,26.14243722548576
S_0273,51.909664428878216,64.70720188073976,63.72837978448607
S_0274,56.710438991533344,70.38249571675115,86.50326204064037
S_0275,27.249548360242265,81.6689061365147,60.943139911991935
S_0276,78.16873601190441,99.6491092972317,68.50976474619975
S_0277,100.0,82.26485405715296,75.58448457752075
S_0278,72.2173110855479,80.67167715588013,49.724737263503314
S_0279,48.75596710989089,81.36961900407276,79.21824613949872
S_0280,60.35835425650078,62.121716711195404,97.4681922200307
S_0281,63.11684732462505,76.3871608641589,64.88935966591869
S_0282,54.73622834179936,74.64280213996318,47.676840407018574
S_0283,82.90273957592736,78.85901448447308,66.80118151360448
S_0284,82.15390066563,76.39809662971045,27.961086045040364
S_0285,52.668223092735104,79.55639612900535,74.06425875157909
S_0286,80.87621566671262,71.26239366120959,76.14093879767442
S_0287,92.90218995365898,75.70330700846151,98.16145328922012
S_0288,98.5383730784434,60.266057207316095,64.50809373380075
S_0289,100.0,71.16111266396503,75.35273608663647
S_0290,56.47011025835204,91.69000257811972,52.496814157053784
S_0291,100.0,78.82570007553907,61.584311830548586
S_0292,64.68690417236817,74.74894755140308,40.546662140080436
S_0293,61.11301816929228,97.75347931505216,64.49378681690176
S_0294,74.90608562316768,58.66998026038705,62.504435236665834
S_0295,61.269079988604815,61.68653333464536,73.38559578960013
S_0296,75.9856621096979,95.55253693531527,56.77525615401249
S_0297,50.19884218394048,75.55153123258721,69.50021631755165
S_0298,66.41871096904849,72.08900356452247,61.99915899906202
S_0299,89.2837335154252,60.60954809885228,62.033011010608746
S_0300,69.14408062853266,80.37235519674014,69.44652186733454
S_0301,72.12393680109824,81.53351843432955,68.72941296170617
S_0302,77.12887907075967,61.86606766998125,81.7011327029295
S_0303,87.5599244397649,73.31669297339486,65.82842538566297
S_0304,45.171629317158505,70.9738100156032,61.70206371578595
S_0305,78.76786077756152,78.07172575702525,64.74546598842993
S_0306,65.97791291137355,61.56899709335227,55.136045896862136
S_0307,72.49956842967758,90.02336945415789,61.521600315799915
S_0308,85.89925254643565,85.98988537917126,100.0
S_0309,52.08720022882234,70.6418932952062,51.57178230747439
S_0310,54.810333378353654,72.40297546033955,62.98418599017243
S_0311,40.96855060429291,73.3629341966686,61.02520406114557
S_0312,61.76261587354335,65.66029736392196,63.55091097960081
S_0313,89.95648516568225,69.67884698117957,62.03769244018889
S_0314,68.19119217289796,71.75675558790469,73.026321821978
S_0315,49.89812656517822,94.35442044848554,37.2168481749477
S_0316,62.714818831374295,86.35941969996524,86.66908650557608
S_0317,47.68207444764066,86.21585648803948,79.38649039355955
S_0318,53.122208474032576,79.43910735605269,45.62831145086358
S_0319,75.8322836539557,61.592075892825186,27.156609086856776
S_0320,52.39190010540956,74.50210674507144,50.41270136945478
S_0321,86.68951457804953,86.64586151536056,63.63200369431179
S_0322,68.93319563754496,59.90082444759254,100.0
S_0323,71.28392055916788,82.63863848247917,77.77862536953693
S_0324,65.8244054858816,100.0,35.46338631473376
S_0325,81.59271757815584,87.74179975187678,55.58620091178301
S_0326,81.74739831665516,91.96834962674384,67.04217614708631
S_0327,75.02581527868257,77.62006500530593,72.56630397736575
S_0328,78.47183658861472,86.61518338517988,44.33452051441239
S_0329,66.81865495119362,66.38576142775158,65.57017589641289
S_0330,78.13304510363572,84.55036574809472,55.082495523010266
S_0331,64.93183336789289,82.85265760872916,48.1323458731583
S_0332,70.03347433243603,78.47893408845195,72.67272164058117
S_0333,65.88034375950554,90.79208903662197,81.9297891219708
S_0334,63.14172191021206,68.53458194583133,83.13874298530915
S_0335,59.663323034173146,72.75530980231605,78.33895432040977
S_0336,77.01535155788328,76.14554449629955,59.04734840347527
S_0337,89.65908869220195,62.64466834692719,80.8618957063431
S_0338,87.56652957504339,77.72318332560297,73.56297988587718
S_0339,51.15151996081847,54.37283504455384,70.41095389313624
S_0340,89.3380457711031,87.56345441313852,56.98952380936763
S_0341,65.22762247573107,75.5596483987916,59.056229707852495
S_0342,79.01099522718387,68.74928515315484,69.32996485024198
S_0343,56.406770019291834,64.98751665245854,100.0
S_0344,72.12969870811008,72.18505164456975,73.42236464164502
S_0345,74.7058477434536,83.25911652926897,56.99860695949485
S_0346,47.73092812120521,81.57286774485073,53.01698999055003
S_0347,79.12400749516284,66.53354463265848,59.14820097218835
S_0348,90.18902511757473,64.84752392846839,100.0
S_0349,67.38028081477559,82.88278447583576,60.81338037297268
S_0350,90.4025219624202,66.33183114461964,84.32366962298514
S_0351,67.15459759821388,75.71891728895405,61.23329158151559
S_0352,82.74376796569926,76.48505571029132,72.70132174303332
S_0353,36.721450510733504,78.74474558072086,82.251414932157
S_0354,100.0,85.29924516218246,57.70574870342137
S_0355,92.43187367864435,59.84444475759213,56.459990225250145
S_0356,65.73061743619482,52.06608809687415,97.85965450019594
S_0357,40.41866460034273,68.19063262525978,85.72267210812434
S_0358,74.32042552458233,96.61834089398623,82.23210173643311
S_0359,48.34111679389365,99.26608920104854,82.17097327621245
S_0360,76.67280306336232,96.97412562679065,76.27235878959918
S_0361,76.17348578746423,72.68422358687172,100.0
S_0362,55.87895246496963,53.614619016182054,68.79034943378882
S_0363,86.81450535421567,46.88353078017791,78.39072260961655
S_0364,82.0836205420926,67.63154206140706,41.88356728530778
S_0365,84.63735005932845,72.62311643820767,53.15070764135766
S_0366,70.13286555503343,90.60750481267151,46.38525800296927
S_0367,48.7671389962944,85.41366551450935,90.93314450329069
S_0368,84.66808408316706,77.72886094789945,22.054277263626503
S_0369,65.94442901296313,64.3218627487063,60.75841959045099
S_0370,49.153297852109965,63.47064530106132,14.113281152108783
S_0371,90.2805904896149,78.04953224485722,53.03681788132598
S_0372,100.0,83.36461174607672,59.162918904826405
S_0373,69.38127806531196,79.70257514694701,92.9276796882928
S_0374,100.0,62.584824484720144,75.13930290598623
S_0375,71.36972092917024,82.80801154550502,53.00345258007861
S_0376,64.29316143750474,80.11093160521693,87.18734695517287
S_0377,60.54312318721784,62.15200312571786,68.32098058153564
S_0378,94.55623611989114,65.58814835639693,68.67620345673055
S_0379,58.29784177918342,83.2619516947388,46.35191286010415
S_0380,81.0290396496248,72.18590957824931,50.1797531497435
S_0381,61.612542474111876,94.06976761963749,53.14824860098056
S_0382,63.095398561384556,81.01355131277492,68.83630291677541
S_0383,85.4537454095435,69.16042574172877,69.40194308565215
S_0384,64.2994473056597,74.87753279530881,95.79366794343282
S_0385,63.928069308695605,75.76060071165261,74.93099302288101
S_0386,86.9920704576221,66.25931624109948,19.263817513902055
S_0387,93.96095939832435,64.04894162186848,72.72755578169043
S_0388,79.6703470492635,83.416678725714,41.89970558898441
S_0389,60.17845336564076,85.14327956450515,50.61252335699235
S_0390,62.34087251053631,82.2453776346355,53.380949508926065
S_0391,71.19872895610057,93.18381713188562,56.059910176778565
S_0392,74.81395092888486,68.49872116786078,43.24731094327454
S_0393,55.18201134790342,95.09124919285357,71.66267606214117
S_0394,80.84556909369796,64.18894657735017,42.605558868362735
S_0395,71.28269994459399,62.84777323957809,74.42001693049724
S_0396,44.26437522042806,53.880493414209,100.0
S_0397,56.06610276308904,69.65045623407819,44.07153693918685
S_0398,62.43806989522504,68.95533195804656,62.878814521894
S_0399,68.90713466738417,81.3112473630558,22.57776747477554
S_0400,98.33918193255994,77.92669129944541,62.5831647265376
S_0401,73.57256959209442,60.68431954777036,79.5689087473667
S_0402,57.38842165152062,70.28728513889018,80.9715061644308
S_0403,73.30946206460744,70.54245574694778,69.39254714511374
S_0404,64.71868378819178,53.688213036457284,84.00674164566156
S_0405,74.87137359300313,63.22863927583957,100.0
S_0406,78.70851530553422,65.75023643263093,98.82148437387679
S_0407,88.13845970835906,92.20350023785136,58.594623270626535
S_0408,69.63570256494961,77.29740859148824,41.88012824359871
S_0409,94.5844079139975,82.94602504737,60.689274501671534
S_0410,83.62033993804287,57.016374034209456,50.954310218887734
S_0411,59.388406827817185,89.3305737961679,76.12425586156338
S_0412,100.0,90.61322475628911,46.73851629026904
S_0413,74.90491769905147,51.019860394264484,66.68919621337385
S_0414,57.47313244041647,66.53619931300982,83.08425298165359
S_0415,94.79369576845633,80.94918687618612,66.18747428929082
S_0416,100.0,82.73266144245818,50.96635119053966
S_0417,69.50462104420659,66.85806323415333,89.14665303654245
S_0418,62.445246094366055,71.33400644335616,34.17834299443111
S_0419,67.41437563819507,67.83142726745828,62.099688994205664
S_0420,80.7209759127655,76.32501656335343,67.25011957913597
S_0421,89.16784982545771,89.36614237754296,68.28635585119336
S_0422,78.5573099629536,65.74749411430554,71.24892900940546
S_0423,71.52584812707654,87.00984597322096,78.98791675657088
S_0424,92.47017655456641,65.61993513183735,67.36266609718369
S_0425,65.30745290422716,64.8284734500374,61.37495092141375
S_0426,85.46379007550361,84.82313542011856,60.66339179612548
S_0427,65.67905802473082,86.0632365360914,56.992715563309616
S_0428,76.4653443701634,85.21691924115186,82.17577983788357
S_0429,68.29656152814323,59.210431101382305,56.36248736942274
S_0430,69.16221726020784,69.40858826313539,83.2418799621484
S_0431,64.33920223806685,84.87586310403985,68.34198348067768
S_0432,90.17281046771042,75.49850208676673,58.61741347658967
S_0433,59.00610942837197,62.11568584563043,79.13132988339443
S_0434,58.896516211769374,80.4998152695053,54.90582935498388
S_0435,100.0,66.42231289210235,79.48731273310783
S_0436,84.66771346981497,96.53429818070654,71.82907018145212
S_0437,34.22329451960445,93.5380975490191,57.26615559634543
S_0438,61.52111891184395,82.24916911626681,77.51542667602206
S_0439,42.82015993656919,91.33208045723728,77.83861506239549
S_0440,55.73963959877117,75.77749620148057,88.83535290457924
S_0441,22.922280006489405,84.18524993250018,85.39064622336733
S_0442,67.94515633459086,92.7326435436249,76.8429323730731
S_0443,52.87087271258033,77.94598418153176,47.70336287824226
S_0444,70.89857885194658,71.93775394182859,100.0
S_0445,45.623181116762126,54.54453650187461,42.734908200707416
S_0446,71.2436777975806,74.00239769134207,85.08673713708156
S_0447,63.77625582819509,84.88107821474773,75.76310870395338
S_0448,92.52929447782894,86.34760113081155,46.86543729533994
S_0449,91.17035292618438,81.05238078862092,65.76258310018703
S_0450,81.78018404515424,68.50441086045312,66.58244804759647
S_0451,65.10079329008181,51.278141172628914,91.50048888458943
S_0452,99.7807059289044,69.05741882394318,55.160403794956196
S_0453,46.70447083240269,71.34786154735258,63.28498988436163
S_0454,48.946620556545064,71.24485239371982,25.950747109617264
S_0455,68.74325350166403,82.42267628373509,99.22573027622438
S_0456,100.0,98.82811693217808,48.73157162563872
S_0457,66.96491639694868,76.48235042209312,73.88439555630515
S_0458,67.25132135186077,72.39921853012245,66.17465906500645
S_0459,48.37134465832286,71.88933824395089,66.23598259789988
S_0460,84.18894377905568,76.49261720289257,82.57751572767576
S_0461,84.2976438149403,65.06047487581921,98.08272428546542
S_0462,81.83612802099864,76.44238270495266,72.52688605895585
S_0463,60.56168990728956,80.4097480359816,79.79140431734946
S_0464,59.39939847440491,77.51623276289386,73.92004766108674
S_0465,50.60316624392544,80.49050320805738,86.31556563075128
S_0466,71.258087526414,80.20497131218242,59.66750516924611
S_0467,53.79389006082248,53.73723981304268,87.35702997949545
S_0468,52.33875242126067,82.64244190074484,87.98899758165291
S_0469,63.644639246339864,66.94782185205055,87.48566615629238
S_0470,62.66265737223676,61.849930043952504,56.117338387943434
S_0471,61.93032206767067,61.746578065740046,64.96992258373056
S_0472,76.99666895260393,80.20249932567035,72.31040579804782
S_0473,71.18571703225419,72.32910087330177,43.324843193077896
S_0474,65.67765954233323,54.81637459217507,96.70856374554826
S_0475,72.74519392467224,80.73645378230741,67.77902239696084
S_0476,55.12709438343052,57.72470243041408,73.11070197688498
S_0477,71.57917935864516,76.67785630221853,57.61392008491035
S_0478,72.25903739266951,77.86198710807665,44.11620393139359
S_0479,47.45429710963779,85.62692498034053,57.127462061454125
S_0480,84.93540631555543,96.38021743760221,71.9456753774046
S_0481,56.77849442159507,58.6238840891935,80.12171862956649
S_0482,71.35464698809652,74.37031372724341,70.91224773084896
S_0483,87.46617610802906,71.68397645946939,74.24103229235511
S_0484,83.88515136570804,80.20499623153155,61.93352525573522
S_0485,70.51500082853254,77.58802525120342,76.93247419241771
S_0486,64.56251495676898,70.76944508716056,94.69099159494634
S_0487,84.21267862863351,69.70917373666974,80.68620996390176
